;P234_01_N_Scr_1.CEL;P234_02_N_Inh_3.CEL;P234_03_6F4_Scr_1.CEL;P234_04_6F4_Scr_3.CEL;P234_05_6F4_Inh_2.CEL;P234_06_6F4_Inh_3.CEL
TC1500000073.mm.2;4,49022709000746;3,56171740595385;4,19216326859161;4,7443006595218;4,26705290357292;4,37190968849021
TC1500000074.mm.2;5,6475135642387;6,00879677883278;5,35687803377602;6,81565298879872;5,91453126965824;5,8908380457243
TC1500000081.mm.2;5,26435804169834;5,50317418134058;5,05206924515058;4,58186366245028;5,03054747149819;5,36709817790991
TC1500000086.mm.2;3,92571367584666;3,95723337425454;4,21763693460978;5,06941352072109;4,58434776141077;4,68300469190346
TC1500000087.mm.2;6,06471910141286;6,16872226156545;5,32138168858255;5,59430627114942;5,45946884281104;5,74791756603098
TC1500000088.mm.2;5,28005675899202;5,14236752823188;5,72079744804071;7,29160447720949;5,74510083506349;6,43544379260054
TC1500000090.mm.2;6,38511287761537;6,36039623177351;7,56984991788371;7,74471790807098;7,46722192143402;7,9399147831302
TC1500000099.mm.2;9,81536010024768;9,77993757650801;8,78017969482234;6,57498481804339;8,75552811899632;7,56354557459894
TC1500000102.mm.2;8,31837176830917;8,25557992455055;7,50317686995916;7,5443010681702;6,5595498460057;6,70963790390793
TC1500000103.mm.2;7,03569061510432;7,14661476022483;6,93409344821806;6,00442749380124;6,8453208393509;5,73099618573416
TC1500000104.mm.2;8,27655826459796;8,52423844430851;8,82542370457263;8,85631783044741;9,13637869111184;9,10895663745969
TC1500000110.mm.2;9,27838270447265;9,10816326783007;8,46476819486227;8,677088850416;8,68976882515534;7,63644308890273
TC1500000119.mm.2;6,99383288109763;7,33261269681312;6,27274415803527;5,18460121706058;6,45812827905034;5,45270967515777
TC1500000125.mm.2;8,01285174066721;7,9234657896418;6,81714478928812;5,07683434797554;6,48567879932402;6,26967289873672
TC1500000139.mm.2;7,19360097053761;7,27798518779569;5,94990100831501;4,67511638679966;6,67573708524159;4,63412289163805
TC1500000142.mm.2;8,64623046937579;8,16418960341222;8,28014815790408;7,12361404192024;8,03662237532384;6,78223748156334
TC1500000157.mm.2;4,06765639365268;4,20331036871578;4,64380754072083;4,9667478058732;4,74949529817565;5,20358377844215
TC1500000160.mm.2;7,8676147555894;7,30171627317468;6,78311656542853;7,11986216136228;6,73681773342067;6,53167760134845
TC1500000165.mm.2;8,31343097320357;8,15302239766665;7,60311790541655;5,16257068442846;7,24045162978761;4,61146437337229
TC1500000170.mm.2;7,38394314019988;6,98819647420063;5,68858970079833;5,51500520380098;5,0677685594686;5,24224386783641
TC1500000171.mm.2;5,21054609252364;5,18426402102596;5,07386627011747;5,61002846782817;5,55774545998931;5,2701893590633
TC1500000175.mm.2;8,96186016704343;9,01336446563293;8,56502774359166;7,34342157231564;8,56249579586239;8,07117644905487
TC1500000180.mm.2;4,91706490553014;4,98926611379472;4,6426665382847;5,13501414493729;4,6512195929137;5,18324581409678
TC1500000183.mm.2;9,42149181239225;9,25182881674638;9,21184829578852;8,41423981072546;8,36916289431443;8,17613708365341
TC1500000199.mm.2;6,47820190974246;6,73454381165963;7,00713181848575;6,67428390214321;6,77933476590361;7,05307196382979
TC1500000207.mm.2;6,07099763436178;5,51392928814793;5,10435832789511;5,26623837519084;5,39430340314879;4,69234871700999
TC1500000208.mm.2;5,76387270594233;5,68984854271045;5,74878122400874;5,91262721078771;5,97907028704965;6,16820706756151
TC1500000215.mm.2;3,49866821156809;3,7985227331955;4,4061291673107;5,20014796174066;4,62763364400435;5,44977902014225
TC1500000217.mm.2;7,92137712470803;7,82901994140754;6,84439827007399;5,99028502162815;6,70301623480242;6,19502999640334
TC1500000221.mm.2;8,07362864065027;7,68917124731481;7,39585133700554;7,47975332222338;6,92845756440862;7,26258087966397
TC1500000222.mm.2;6,22651942242325;6,07069371899924;5,59283022533293;5,88331249697028;5,94894614975252;6,47548379809362
TC1500000232.mm.2;8,16173380596942;8,18898093184873;7,56798469509379;7,88971623794114;7,79548329187873;7,35735926469489
TC1500000235.mm.2;6,89599412821295;7,2111050601166;7,35591312838839;4,63227064583419;7,29221265032413;6,17388787917731
TC1500000237.mm.2;7,34919843625208;7,17640571197554;7,16328519790124;8,22173263102225;7,14933993096056;7,51979677292931
TC1500000239.mm.2;5,51856707663271;5,37730992197262;5,65522952348259;6,39075485690865;5,39335531962951;5,61411604954844
TC1500000240.mm.2;5,46168372220149;5,66231941450946;5,71350547436629;6,23922859747498;5,87313769330344;6,97926613547276
TC1500000244.mm.2;6,15231540878354;6,01128592005327;5,62864876471023;5,30783923826076;5,22754243329374;4,6912675831784
TC1500000246.mm.2;4,24438534923791;4,75585899121098;5,49984624396442;5,85274889572661;5,15967002247848;5,17429080875802
TC1500000248.mm.2;6,86280436956916;7,08211515955707;6,1086765260919;5,6040061761626;7,10753072190691;4,69013655409907
TC1500000262.mm.2;7,3738333234883;6,99079071889216;5,8769766451863;6,03075362236482;6,78076468286218;5,96496603640232
TC1500000263.mm.2;6,70142363721537;6,17347266129642;6,36596045273494;6,08174156900819;6,78690862362502;5,74492995525417
TC1500000278.mm.2;4,60344493827518;4,5954384039134;4,90245125882318;4,77605658393086;5,26236748449162;4,37814729880947
TC1500000281.mm.2;3,41450427626982;2,48094545802252;3,93632895618505;3,56289799825441;3,84957687534323;4,56061451682674
TC1500000288.mm.2;2,8909608203337;2,39745222978249;2,51360025968142;3,26406956257065;2,73524266855882;3,11655862140458
TC1500000296.mm.2;9,79304527764506;9,84995882007122;8,6579643487085;6,12520230675623;8,4320425550791;6,51257957006175
TC1500000297.mm.2;10,6365925290435;10,6636525017835;10,7007917199119;7,46831909547236;10,7854261116033;9,0600591570894
TC1500000298.mm.2;5,19142597476802;5,51270035412911;6,31630888293169;6,39953187523446;6,39433467972386;6,35865057217794
TC1500000300.mm.2;5,31512289458591;5,11965906346101;6,04922369844406;6,55515542730785;5,66415750321136;5,32533691115153
TC1500000301.mm.2;7,21312623735321;7,36282341740053;6,42934207442065;5,45566389996642;6,15462671864136;5,7607832368308
TC1500000303.mm.2;8,41054365392547;8,25782215519903;7,50521173448728;6,85312509456954;8,03636760011334;6,60163561304391
TC1500000308.mm.2;3,95328403050276;3,7225829769505;4,49130693096819;6,04240429968939;5,18524811679191;4,70960412181913
TC1500000313.mm.2;3,40989321360216;3,40060090944204;4,29241476436921;4,05639574288526;4,1837162088311;4,01965050198177
TC1500000317.mm.2;6,12398164421217;6,56072728072942;6,91966522147811;6,53188460912893;7,03524176557815;6,86420075688662
TC1500000331.mm.2;9,38277129891834;9,13986178703313;8,82016295913803;5,9820202618994;8,5244566820404;6,75926913211639
TC1500000344.mm.2;9,85226881131821;9,87584422542985;9,5038245273535;6,99455595787878;8,71831753316307;7,32663439491567
TC1500000346.mm.2;7,29401091506875;6,13416337420142;5,90600634759474;5,83082063845506;5,53749884055417;3,28324298065747
TC1500000351.mm.2;7,73232820333514;7,6265247635557;7,04313539726942;6,43174925729311;6,84040403432811;6,45862975887249
TC1500000353.mm.2;3,47286563858431;2,87704426749705;4,01691215601462;5,0335575211712;2,9900118970453;4,89583224814302
TC1500000355.mm.2;7,41858899573078;7,33477734491193;7,2042627388271;5,5522144073577;6,84393432258304;6,33184551656189
TC1500000356.mm.2;7,00742482304298;6,4924888279339;6,22903739762775;5,3774281936407;4,65833447485789;6,18263507824878
TC1500000363.mm.2;2,46764668290357;1,88428822236663;2,38140782828695;2,92865247742086;2,72296823040241;2,70195821377781
TC1500000371.mm.2;6,48341458440289;6,65239407009185;7,16396916747701;8,01236645009522;7,23803979795589;7,9365731025062
TC1500000374.mm.2;5,50546645448488;5,05840681351822;5,23956444500918;6,0088957279992;5,77422045565561;5,73342776627683
TC1500000375.mm.2;3,94955001164211;4,18109126815488;3,92966624575267;4,90532440946583;4,39952499122458;5,10408189217501
TC1500000380.mm.2;7,69983514969542;7,45318560100684;7,17176523387117;6,10658875195062;7,34408138777794;6,12805621173647
TC1500000384.mm.2;1,79278500578894;1,94708373598235;2,08237331350591;2,34774859733249;2,30677887568718;2,47667110685099
TC1500000387.mm.2;3,96380222414213;4,00199387447875;4,35064390516083;4,49132781242668;4,06044145694408;4,41635025478443
TC1500000388.mm.2;9,51254904005072;9,67317416981484;9,17306876450916;7,53508614158048;9,44654002911461;8,16631659179733
TC1500000389.mm.2;8,54046041184739;8,72372713655427;8,17328057689286;4,90569468815274;7,53087125774644;7,45819828824043
TC1500000392.mm.2;6,85272419202694;7,17725613830717;4,63591220643717;5,23258836086553;6,52902770401785;4,64072098592666
TC1500000395.mm.2;4,13086491627636;3,88402776667138;4,23730918276524;5,29951604537313;5,22144004379631;5,08292316382391
TC1500000398.mm.2;4,99819385711192;5,30866909570341;5,40904968824163;5,29690433822244;5,32045079220626;6,27912524223337
TC1500000404.mm.2;7,64391857351237;7,76716958878659;8,30054949308458;7,49072178681797;7,33463095553145;7,8680553208211
TC1500000407.mm.2;5,9268602601893;5,7962816276392;5,91104598579644;6,28974721199225;5,52848056325791;6,05556116392021
TC1500000408.mm.2;4,47499766065804;4,82191506779069;4,83769606679779;5,76283677525667;5,46228174921738;5,68192503236828
TC1500000409.mm.2;7,43559500562257;7,20006540565591;5,88061451978845;4,90811038618746;5,90547353660691;6,11803564641584
TC1500000417.mm.2;8,3209860158587;8,24763226535459;7,41579651899669;4,89778185586783;7,37238117096949;6,73031162054605
TC1500000418.mm.2;4,41980938816208;4,33899695254887;5,09573920128458;5,29401360041453;5,25717837208345;5,98011807014181
TC1500000420.mm.2;6,15836688019343;6,33574732229778;5,83905348839086;5,92850860960694;5,18629419341397;6,28240056953793
TC1500000421.mm.2;7,9399533270292;7,9846988702578;8,50315997614593;6,56979542435184;8,01154324164959;7,47871733828447
TC1500000423.mm.2;10,4694594459816;10,4929921011456;11,4255713250389;8,9335645196223;11,3928447681446;9,86134454040744
TC1500000432.mm.2;7,58114480085695;7,46187875361588;6,92956462339943;5,74301539756447;6,92234476644041;6,37138569324834
TC1500000433.mm.2;7,58073953452206;7,71383496076958;7,42771615552476;5,50761708174636;7,4827784243927;6,37184543575116
TC1500000439.mm.2;5,94229717454445;5,67706691134019;6,12322374605628;7,35637175517522;6,05589706104891;7,50039131271733
TC1500000453.mm.2;6,62756690192595;7,15121698673347;6,78870944538568;5,91822781270391;6,52929247706343;5,55667709818825
TC1500000468.mm.2;4,73469909774151;4,88171056249435;5,83861271179834;5,86526963888914;5,14156959930866;6,40616296329316
TC1500000474.mm.2;2,37463679606211;2,26788190718483;2,30060514870314;2,79517954468147;2,48358725402231;3,85356271300811
TC1500000478.mm.2;6,20759698870716;6,29643243253712;7,11745849281472;8,53257302557888;7,10830035464934;8,14515600689206
TC1500000485.mm.2;7,03824399910633;6,46493902201376;6,76600357501714;7,28580244633937;7,07556187930755;7,55691723899296
TC1500000488.mm.2;4,97649706575788;4,65430228919035;5,30652226334645;5,81746578288785;4,77524178951896;4,99509135973448
TC1500000489.mm.2;4,54237714119642;4,10876057355885;5,07984109978457;6,00921492645992;5,28506849965074;5,80838305778973
TC1500000503.mm.2;8,59648705601531;8,89262093744201;8,41868660385955;7,98352979593284;8,68736627781001;7,97860328362709
TC1500000515.mm.2;6,88700619823941;6,64607817994887;7,24135481518586;7,69422936349101;7,95433723840133;7,98726520737204
TC1500000520.mm.2;3,6960282622313;4,02703625522533;3,85444255029278;5,01159645621429;4,31031057076741;4,3237116312961
TC1500000524.mm.2;8,95748750057422;9,28860124306678;10,0456680328273;8,91617256897854;9,74214221533239;9,58034014545914
TC1500000526.mm.2;3,70537701631233;3,78100096383855;4,15617378915028;5,49125433149605;4,24668498105931;4,11576927248063
TC1500000528.mm.2;9,70050711023758;9,64534723383726;8,88789117407705;7,58822080871989;8,91850700129267;8,04521639978591
TC1500000541.mm.2;1,67912112966234;1,76360550877415;2,7803132716059;3,59350595876378;2,73886154921856;2,68249332529898
TC1500000542.mm.2;2,86045443189832;3,16326169711871;2,97395573691059;4,47881578757785;3,88422576477763;3,81494634247337
TC1500000543.mm.2;7,81167179107258;7,50603121840269;9,0321173046966;8,54872044065169;9,0754921664444;8,82714342760248
TC1500000545.mm.2;3,37322312093569;3,11106724489598;3,55377636648643;3,93365393449921;3,60882560461473;3,86161414999092
TC1500000549.mm.2;10,7184509816072;10,8399180481868;10,7210601994586;7,87781726860971;10,7037584915494;9,14871210055775
TC1500000553.mm.2;3,03641125212479;3,43169062753148;3,20052693404608;3,59134897294587;3,66184394787503;3,84564246439356
TC1500000554.mm.2;3,93573177063382;4,50041678965875;3,98098037228326;3,52333684702045;4,25281196174593;4,65204713347579
TC1500000555.mm.2;4,31825222544407;4,45926377586152;4,61289092962855;5,39245240460804;4,39578384296589;5,22803164698803
TC1500000556.mm.2;5,2903915934024;4,93533979916766;5,79090551293371;6,33333290518984;5,51302527856536;6,31319568972902
TC1500000557.mm.2;6,04760142666808;5,67337161936403;6,68848972673783;6,06158793889633;6,27071353510477;6,67248561235319
TC1500000558.mm.2;6,29597032257125;5,78387040860086;6,67563293104927;7,82223874171334;6,78090976856408;7,31222191468175
TC1500000561.mm.2;5,95812518195534;5,73494283289393;6,45304819472887;6,65364844322695;6,08821155054947;6,89975496129094
TC1500000565.mm.2;4,60495118253562;5,0162685889109;5,42274627891214;5,57182056840403;5,69532739167964;5,49236431486809
TC1500000566.mm.2;5,67140542319194;5,47790676130041;6,15134180874118;6,63733639243435;6,14206706325752;5,98085537252038
TC1500000567.mm.2;7,37890753072295;7,21917340848483;7,47493072512082;7,50733197609236;7,3974236704437;7,42466135669472
TC1500000568.mm.2;7,12796276026387;7,4624095195786;6,54974054643417;6,19738882361048;6,74189468711702;6,82828780439897
TC1500000569.mm.2;5,09641427576877;4,98546377227118;5,39730114241511;5,69009302068283;4,82903656721596;5,85616730043929
TC1500000570.mm.2;6,40543968745565;6,15396530057287;6,55046614023064;7,69043353252811;7,06979847278768;7,18254400990256
TC1500000578.mm.2;4,15691567387069;4,25454784852468;3,61973203456623;3,88442373381874;4,43886662514626;3,69537782102017
TC1500000580.mm.2;7,52580815725613;7,33677740927484;7,55439968934336;7,40197758730159;7,42112155723494;7,73443287512327
TC1500000582.mm.2;3,50932642226366;3,91966855165572;4,14964526919218;4,73194064608819;4,58360411845547;4,17069513316309
TC1500000583.mm.2;5,75370413446947;6,13396429668638;6,54003511600067;6,13430341867992;6,56198182330856;6,73352396279826
TC1500000584.mm.2;6,00123294142455;5,86678077382702;5,25193812301953;5,84258464605484;5,52781112209032;5,54031099132788
TC1500000585.mm.2;8,29549470836682;8,45746023752375;8,09677610859002;8,54096763515096;8,01758412381638;7,92287239134533
TC1500000587.mm.2;7,74340913161433;7,91668723662797;8,03373538979257;7,16005254144192;7,83355115240433;7,14098328634323
TC1500000588.mm.2;8,14688249367222;8,12818497903982;9,36519346039165;8,46767526003891;8,92335834083842;8,70641422598831
TC1500000590.mm.2;5,94753306193113;5,71089221829983;5,79345451831849;5,81836677455912;5,32730950950987;5,89420304561704
TC1500000591.mm.2;6,15687574845882;6,37067577659553;5,45511122290181;5,85956586395696;6,15850708555274;5,77634064648803
TC1500000592.mm.2;5,62206905421209;5,4365218078127;5,87513149332954;6,29236104133944;6,20648418139813;5,83199582442802
TC1500000593.mm.2;7,5149676187984;7,52956758871178;7,997577023303;7,93559409598376;7,80797388171275;7,38104152940519
TC1500000596.mm.2;6,51836984660351;6,33677714109653;6,04695050550135;5,47347921424974;5,9610342878866;5,75015123348209
TC1500000599.mm.2;6,5658380535152;6,76501447184871;6,45525831088267;6,86181575204705;6,57275770125739;6,8787024502023
TC1500000603.mm.2;7,76025523835369;7,68515985165711;6,69290221413464;6,07330526447657;6,52989684644073;6,7267267352402
TC1500000604.mm.2;7,11946107179952;7,37139466188681;7,205947095638;7,39464294584905;6,81296306423323;7,1490199543163
TC1500000605.mm.2;5,47781227071477;5,5234736747983;5,39456746898096;5,81607893473779;5,94073355457826;6,76674040885928
TC1500000606.mm.2;6,0292398179284;5,89977922972003;5,92306995960086;6,74379221130881;6,09260313288364;6,41072552273631
TC1500000607.mm.2;7,22675439363998;6,76210262811405;6,32366571759354;6,73706527658639;6,90393814453786;6,53074228829658
TC1500000612.mm.2;5,5737932862028;5,66721455294338;6,12963683724981;6,64868572228764;6,03352964890636;6,7834182661228
TC1500000613.mm.2;7,10245470050172;7,26463093152256;7,37849626541438;7,47359307207035;7,31376605180693;7,26989183426197
TC1500000614.mm.2;9,71185267259634;9,76154504138875;9,37979161648957;8,7646685896485;9,61124911874642;8,96129600716391
TC1500000615.mm.2;6,26859103492237;5,99809605503892;5,80196099159893;6,96520999205601;6,61815715342549;6,64440306334973
TC1500000617.mm.2;5,20113655444133;5,86354587818716;6,36646228206269;7,08736141300624;6,12267346677861;6,56811065763846
TC1500000627.mm.2;4,2784522699121;3,39547068104812;3,6640309567927;3,77316008057758;3,31053167653632;2,81112123992563
TC1500000628.mm.2;3,11953578051423;3,03337795123598;3,16047577843372;3,63039332817293;2,965564029752;3,14916655073264
TC1500000631.mm.2;4,35601159976664;4,06755600366676;4,5808147324817;5,5788752666072;4,4809293052032;4,76919357442972
TC1500000632.mm.2;4,91999238303456;5,12726439613691;5,59457889033399;5,86772754263871;4,91632984716599;6,09973856695322
TC1500000640.mm.2;4,47787709527864;4,86200000758282;3,45025507208263;3,56173451837344;3,67819376124487;3,706937581993
TC1500000641.mm.2;5,28661859917792;5,48048548177635;4,75472477889114;6,06398773669499;5,14147144592407;5,81271225090545
TC1500000644.mm.2;6,16664685501429;6,14978952168126;5,49869770459087;6,76657585053459;5,86834504193825;6,13687524082788
TC1500000647.mm.2;8,58785603153889;8,55032029578525;9,3317507953372;8,42669235481555;9,15746982692633;8,37103144606353
TC1500000649.mm.2;6,99774293204107;7,32957585518068;6,79630477628371;6,74595094507488;7,30252645596273;7,34335596627676
TC1500000654.mm.2;5,8024088303085;6,22105172937603;6,02238191449056;5,90874330142096;6,13721946010052;6,54012680571699
TC1500000655.mm.2;6,89508336652234;6,54287401794623;6,57531825401477;7,24978836572549;6,61660937596733;6,64630349035433
TC1500000658.mm.2;7,47955989564477;8,91377295899006;6,6997011872331;5,59420582845159;7,70128535390221;7,56872478843126
TC1500000659.mm.2;7,34051716789314;7,1992390863065;6,66393776738147;7,33044611390235;6,32892754876302;6,32300422805589
TC1500000660.mm.2;7,31927377894597;7,54818581962321;6,0961064990426;5,93846849173811;5,67804917269757;5,67663251689731
TC1500000662.mm.2;7,91272822451996;7,62890198625457;7,31176464910133;5,51690750997717;6,54583399465129;7,28142485803689
TC1500000663.mm.2;6,03868020362012;5,94048838467616;6,39132005238617;6,73106790800072;5,90134617760418;7,05070207366468
TC1500000665.mm.2;8,38464028758922;8,16701323992724;7,68643281091116;6,85201967843163;7,39021658926573;7,52200790738349
TC1500000666.mm.2;6,94430954172083;6,64126554317472;6,44532958713763;6,27671655162322;5,90790994987297;7,20521760357697
TC1500000667.mm.2;7,9198307197192;7,95792855850991;7,91269525835553;7,24738684811518;8,10786792408934;7,4980359329802
TC1500000670.mm.2;8,01585991740484;7,93512194508334;7,50616077620973;7,37879837845223;7,55990707247878;7,7005482533293
TC1500000673.mm.2;2,95662625331866;4,01464530282586;4,205885236895;4,10961055333449;3,68245162420612;5,01022867327361
TC1500000676.mm.2;4,19565307208604;4,38442851682854;5,09094973650979;4,7483547327555;5,5662215979503;5,47791473234158
TC1500000677.mm.2;7,957745534578;7,91712950483835;7,54177961460485;6,74990543351372;7,79084017815145;6,38590492438597
TC1500000678.mm.2;8,72146833035754;8,52937394545275;7,67552386635604;7,22524955981247;8,23854429420212;7,48143250277653
TC1500000679.mm.2;7,67907865986989;7,27939655971438;6,32764337252216;5,68965712671657;5,76141474519043;5,71525073759424
TC1500000688.mm.2;5,50538308400293;5,45784756807065;6,18096863268847;6,46865991043744;6,21129319448842;6,48752971276777
TC1500000693.mm.2;9,92243736231234;9,55283863229463;9,25908953384782;8,60163056274818;9,13127455601804;8,97461616630566
TC1500000694.mm.2;7,34194881361116;7,06034876717847;7,01797902034873;8,98864692197655;6,82862202765002;9,18756561685146
TC1500000695.mm.2;7,26740874184836;7,08997989636062;6,58981460859947;5,61592781526193;6,4429054358727;5,50613247405581
TC1500000696.mm.2;7,42480881280309;7,4000664148144;7,56765539801806;7,4558542099542;7,23589310834272;7,24053943146161
TC1500000698.mm.2;8,68000312952417;8,42666751597178;7,86453969738283;7,32198316710603;8,06808092711057;8,39470949693526
TC1500000699.mm.2;7,49962164022413;7,23280318068402;7,06741040080556;7,82448146538313;7,06247721379995;7,89908681439421
TC1500000700.mm.2;5,97253413493181;5,51056230495218;5,8214755975234;6,87962277125376;6,17557039546368;6,71825809607766
TC1500000704.mm.2;4,28572594390749;4,53420073243062;4,57247904560036;6,06857109974604;4,85840815152872;5,76501292544301
TC1500000705.mm.2;7,57189270901763;7,51541487419092;6,62143676825515;5,6097838096594;6,08494270578591;5,20295173177956
TC1500000710.mm.2;6,47565258869951;6,45999064957226;5,6386636781671;6,05347986482178;5,68665038436181;5,0697431401226
TC1500000713.mm.2;6,82322022312718;7,00057709611668;7,13298777803274;7,5833712422737;7,3778239778126;7,04438324229556
TC1500000718.mm.2;6,74584481820049;6,81389451926833;6,13599238164283;5,14081494912035;5,27697580848413;5,11895651566096
TC1500000719.mm.2;6,05271674103665;6,26710720283418;5,55233854269144;5,92012047640663;6,16636061984527;6,52802899303106
TC1500000721.mm.2;8,41673569481809;8,38745832385375;7,70272373807025;6,58583071200391;7,79769438869997;6,88773987770448
TC1500000723.mm.2;7,15347356878908;7,35232924629351;6,18220623099485;4,81854867809605;5,70825704548701;5,3662584772454
TC1500000725.mm.2;9,9062649919685;9,69558641706919;8,96872299834254;8,55378556003355;8,48653193236111;8,58674243762586
TC1500000726.mm.2;6,78762233834584;6,64299748442297;6,47699173349912;5,84961669472171;6,98677109187698;6,50743733507781
TC1500000729.mm.2;8,02424696377802;8,06257300212958;7,24671704193325;7,05516421480695;7,3682556727762;6,64543640161394
TC1500000731.mm.2;6,97166644942512;6,97530822622879;7,32628478138726;7,56390119358113;7,39231202323082;7,60028283828665
TC1500000733.mm.2;6,04128474760524;5,85540702986191;6,3769523975981;7,59078244158986;6,55498422755187;7,20697713480512
TC1500000735.mm.2;6,20257820380137;6,18402857725218;6,55595766456808;8,18177718582244;6,57800808599768;7,43188594539432
TC1500000736.mm.2;6,68536671561799;6,88720880711691;6,90635722295546;7,0403920845997;7,06885176996046;7,24227638167119
TC1500000738.mm.2;4,63435004874384;3,70397776503126;4,2220022006251;4,88897244498726;4,34588756051915;4,15208795746398
TC1500000739.mm.2;4,16719381791908;4,15908313069665;4,3710654860248;4,79561483970322;4,36499749103081;4,15978798052321
TC1500000740.mm.2;5,65067548546075;5,45741870306179;5,71750816430139;6,08310168560143;5,97229539185493;6,06045095258154
TC1500000742.mm.2;10,266764869178;10,3328349465276;9,53262426604558;8,4714554571149;9,13482342961887;8,56781729309922
TC1500000746.mm.2;9,08679329886873;9,00090819888;9,06998165075906;8,62425670225469;8,70002310404648;8,5817748591851
TC1500000747.mm.2;10,3361966097055;10,2508254901911;10,27598464469;8,64129201360444;9,96598668945802;9,40127769850339
TC1500000748.mm.2;4,45233026484131;4,14185481717551;5,24029364075764;5,80985388677978;5,30767195930501;5,98528085760795
TC1500000757.mm.2;7,35233938571499;7,61713845954162;8,05963263767701;8,79777074832531;8,28560093484073;8,26352992442236
TC1500000760.mm.2;3,85307432066668;4,10727146729145;4,49349942337914;4,30681027305511;4,43785573634021;4,60561762047147
TC1500000766.mm.2;6,78576218618758;6,91851746060847;7,23376695362062;7,762252895258;7,08184096516656;7,7608017483724
TC1500000775.mm.2;6,8439382205903;7,21892801958142;8,07141461006329;8,87227375659046;8,39848301156858;8,68216273667979
TC1500000776.mm.2;5,59041335313384;6,06062002708254;6,36129892342071;7,77833294041723;6,73939734591404;7,28883645570044
TC1500000777.mm.2;8,42837050460476;8,20456030971226;8,41891139285532;7,60248280072855;8,61523172649757;8,1443753980404
TC1500000782.mm.2;5,50219006203288;5,10493600104126;5,56670555682401;6,08253788033657;5,8216517686373;6,14545696028114
TC1500000784.mm.2;7,91742075555982;7,91656586209179;7,32382054340146;6,30835340334894;6,89683933153771;6,7092370459351
TC1500000785.mm.2;6,46961573391147;6,29820559453308;6,31519381279131;6,8996527663767;6,618707302792;6,22914476067652
TC1500000787.mm.2;5,98475246956094;6,0617446478809;5,22176653545077;5,8285980890297;5,26101627626305;5,6534011757547
TC1500000791.mm.2;7,31649673920772;6,73004844079653;6,46111901933977;6,56883548275674;6,95459215342633;6,18995789623577
TC1500000793.mm.2;6,14411140392436;6,10239024329966;6,93754128568715;7,74902038884713;7,60173152736051;7,54768832551922
TC1500000797.mm.2;8,27215396257873;8,2454805441707;8,4316826555842;7,13131640107474;8,35164953365612;7,46432981948797
TC1500000800.mm.2;5,55758139776297;5,27307260528344;5,36007929137189;6,00157843496345;6,16719479411461;6,51526973301185
TC1500000801.mm.2;6,56676251885345;6,76963884806283;6,67531643076478;6,99673920165946;6,9079189946144;6,10652119452831
TC1500000803.mm.2;5,93918896199021;5,27305726236886;5,50761716697302;6,03517246800913;5,91265148761201;6,24462367732349
TC1500000804.mm.2;6,31927861436302;6,16091414269934;5,62410870964568;5,24117569662886;5,28044988958267;6,19177972188197
TC1500000805.mm.2;10,1630025841194;9,97230476078796;9,3203957566352;7,15763153450522;8,9798938671021;8,54435135987524
TC1500000821.mm.2;5,46849262989377;5,47587822259896;5,80611288037541;6,6803963044887;6,00687003218027;5,51774320033275
TC1500000825.mm.2;6,46579215764651;6,06662883357698;5,74297435662478;5,80111998251634;5,78445830951151;5,53781725247962
TC1500000826.mm.2;5,80130096865509;6,10571170744307;5,66982864657451;6,40789002625143;5,86444480282525;6,42717883105318
TC1500000827.mm.2;6,39632284817037;6,50168763416317;6,3209031658419;7,20642263986492;6,84301245592435;6,75113873702604
TC1500000829.mm.2;5,97797795211585;5,75891162620465;5,9535768466559;5,69730220446563;5,47120966195139;5,28200580871967
TC1500000835.mm.2;6,49076966402391;6,48334227156599;6,26332960553145;5,75262555666819;6,14590917977909;6,28357754964736
TC1500000844.mm.2;8,62661147579854;8,55286464525315;8,17230380247534;7,27219389345128;7,50790860913949;7,31053643831539
TC1500000849.mm.2;4,59530853088975;4,81549395099213;4,6901352033059;6,28009216246354;4,47430684893007;5,00081089192079
TC1500000851.mm.2;5,19702924099279;5,27056434494597;5,64199326722435;4,71927015461945;5,83346633730622;5,07539607939657
TC1500000852.mm.2;6,43349947298649;6,70483097395499;5,90558875635029;6,1308711668545;5,91662398325822;6,24094118300938
TC1500000854.mm.2;6,52736576839227;6,21831595886707;6,76721066816361;6,22347682817185;6,39997352970871;6,77809011366351
TC1500000856.mm.2;3,91990234275474;3,26480623013452;4,81587340100869;5,45665540042354;4,75035658139572;5,77100328089586
TC1500000859.mm.2;6,5148772519183;5,60579115782243;7,18060342375882;7,22816247924185;6,97736991355231;6,93130315599878
TC1500000860.mm.2;6,96395848417965;6,90297758753294;7,65612250146286;7,7703358142144;6,63578797191981;7,06923423732123
TC1500000862.mm.2;6,60117964831556;6,77479665990548;5,71013474543544;5,89018660369485;6,13101663757034;5,39491735214677
TC1500000865.mm.2;7,71245752748275;7,55673360253903;7,51801079408058;6,34460226757894;7,28719166652416;6,43686747652652
TC1500000869.mm.2;4,87606481508709;5,05663457339839;5,23146604470179;6,53880160318155;5,00366782466718;5,99078759066918
TC1500000870.mm.2;5,01677531378052;4,18424283533454;4,82651882628882;5,98913723510365;5,31120136724872;5,43999731206231
TC1500000871.mm.2;7,80246338813571;7,75343850274182;7,22174696585125;7,41437216012835;7,36727341379019;7,23533863785902
